danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,num_positive,num_negative,num_neutral,positivity,negativity,neutrality,word_count,unique_word_count 
0.725,0.438,6,-9.602,1,0.0575,0.593,0,0.0842,0.76,83.984,audio_features,2A69wys3S9uiPSmn6UZWJn,spotify:track:2A69wys3S9uiPSmn6UZWJn,https://api.spotify.com/v1/tracks/2A69wys3S9uiPSmn6UZWJn,https://api.spotify.com/v1/audio-analysis/2A69wys3S9uiPSmn6UZWJn,184080,4,Written in the Sand,Old Dominion,6,3,12,0.2857142857142857,0.14285714285714285,0.5714285714285714,126,71
0.561,0.779,10,-5.107,0,0.0531,0.0862,0,0.078,0.235,81.965,audio_features,0At2qAoaVjIwWNAqrscXli,spotify:track:0At2qAoaVjIwWNAqrscXli,https://api.spotify.com/v1/tracks/0At2qAoaVjIwWNAqrscXli,https://api.spotify.com/v1/audio-analysis/0At2qAoaVjIwWNAqrscXli,256064,4,Boo'd Up,Ella Mai,7,8,43,0.1206896551724138,0.13793103448275862,0.7413793103448276,251,88
0.845,0.304,10,-16.441,1,0.195,0.371,0,0.112,0.413,90.01,audio_features,7022xokeCJFSeZxw2npVkn,spotify:track:7022xokeCJFSeZxw2npVkn,https://api.spotify.com/v1/tracks/7022xokeCJFSeZxw2npVkn,https://api.spotify.com/v1/audio-analysis/7022xokeCJFSeZxw2npVkn,282667,4,It Takes Time,Trippie Redd,3,14,89,0.02830188679245283,0.1320754716981132,0.839622641509434,407,156
0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-06,0.126,0.199,108.871,audio_features,6iCJCZqDJjmBxt07Oid6FI,spotify:track:6iCJCZqDJjmBxt07Oid6FI,https://api.spotify.com/v1/tracks/6iCJCZqDJjmBxt07Oid6FI,https://api.spotify.com/v1/audio-analysis/6iCJCZqDJjmBxt07Oid6FI,226610,4,Buttercup,Hippo Campus,2,9,25,0.05555555555555555,0.25,0.6944444444444444,176,103
0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,audio_features,76cy1WJvNGJTj78UqeA5zr,spotify:track:76cy1WJvNGJTj78UqeA5zr,https://api.spotify.com/v1/tracks/76cy1WJvNGJTj78UqeA5zr,https://api.spotify.com/v1/audio-analysis/76cy1WJvNGJTj78UqeA5zr,217947,4,IDGAF,Dua Lipa,7,17,42,0.10606060606060606,0.25757575757575757,0.6363636363636364,224,105
0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,audio_features,45aBsnKRWUzhwbcqOJLwfe,spotify:track:45aBsnKRWUzhwbcqOJLwfe,https://api.spotify.com/v1/tracks/45aBsnKRWUzhwbcqOJLwfe,https://api.spotify.com/v1/audio-analysis/45aBsnKRWUzhwbcqOJLwfe,234707,4,This Is Me,Keala Settle,6,13,39,0.10344827586206896,0.22413793103448276,0.6724137931034483,237,94
0.606,0.24,3,-7.102,1,0.0369,0.772,0,0.0819,0.526,96.792,audio_features,5QTdOvIF2ehBMZpSIIGzIo,spotify:track:5QTdOvIF2ehBMZpSIIGzIo,https://api.spotify.com/v1/tracks/5QTdOvIF2ehBMZpSIIGzIo,https://api.spotify.com/v1/audio-analysis/5QTdOvIF2ehBMZpSIIGzIo,199210,4,Honey,Kehlani,10,10,25,0.2222222222222222,0.2222222222222222,0.5555555555555556,163,91
0.764,0.887,11,-3.726,1,0.0744,0.0816,0.00011,0.847,0.72,118.427,audio_features,7azo4rpSUh8nXgtonC6Pkq,spotify:track:7azo4rpSUh8nXgtonC6Pkq,https://api.spotify.com/v1/tracks/7azo4rpSUh8nXgtonC6Pkq,https://api.spotify.com/v1/audio-analysis/7azo4rpSUh8nXgtonC6Pkq,358053,4,Thriller,Michael Jackson,0,21,63,0.0,0.25,0.75,256,196
0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,audio_features,51NFxnQvaosfDDutk0tams,spotify:track:51NFxnQvaosfDDutk0tams,https://api.spotify.com/v1/tracks/51NFxnQvaosfDDutk0tams,https://api.spotify.com/v1/audio-analysis/51NFxnQvaosfDDutk0tams,179172,4,bellyache,Billie Eilish,3,6,41,0.06,0.12,0.82,104,64
0.657,0.562,8,-8.6,1,0.0601,0.54,0.00143,0.101,0.704,81.657,audio_features,7CH99b2i1TXS5P8UUyWtnM,spotify:track:7CH99b2i1TXS5P8UUyWtnM,https://api.spotify.com/v1/tracks/7CH99b2i1TXS5P8UUyWtnM,https://api.spotify.com/v1/audio-analysis/7CH99b2i1TXS5P8UUyWtnM,188454,4,Them Changes,Thundercat,0,4,16,0.0,0.2,0.8,92,63
0.589,0.242,6,-10.517,1,0.0442,0.914,0,0.0887,0.257,89.749,audio_features,4VuS959DSpr82t3qBqCrWG,spotify:track:4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/tracks/4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/audio-analysis/4VuS959DSpr82t3qBqCrWG,221107,4,Supermarket Flowers,Ed Sheeran,5,0,29,0.14705882352941177,0.0,0.8529411764705882,142,99
0.766,0.606,9,-6.064,1,0.456,0.00266,0,0.166,0.352,160.223,audio_features,3wGXyJGsCf1myH5MooQIqE,spotify:track:3wGXyJGsCf1myH5MooQIqE,https://api.spotify.com/v1/tracks/3wGXyJGsCf1myH5MooQIqE,https://api.spotify.com/v1/audio-analysis/3wGXyJGsCf1myH5MooQIqE,140000,4,The Race,Tay-K,0,15,30,0.0,0.3333333333333333,0.6666666666666666,293,119
0.739,0.448,10,-10.28,0,0.138,0.189,0,0.118,0.553,81.044,audio_features,248OFOZef6ShXv6DGgbnxU,spotify:track:248OFOZef6ShXv6DGgbnxU,https://api.spotify.com/v1/tracks/248OFOZef6ShXv6DGgbnxU,https://api.spotify.com/v1/audio-analysis/248OFOZef6ShXv6DGgbnxU,206533,4,Saved,Khalid,7,10,30,0.14893617021276595,0.2127659574468085,0.6382978723404256,227,77
0.735,0.425,0,-6.648,1,0.0464,0.011,0,0.055,0.848,85.896,audio_features,2cOUlop2ZakjOKe4WinesN,spotify:track:2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/tracks/2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/audio-analysis/2cOUlop2ZakjOKe4WinesN,188174,4,Slow Hands,Niall Horan,1,12,38,0.0196078431372549,0.23529411764705882,0.7450980392156863,151,63
0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,audio_features,11zf7m4vw9Ze7cer9Nyhk1,spotify:track:11zf7m4vw9Ze7cer9Nyhk1,https://api.spotify.com/v1/tracks/11zf7m4vw9Ze7cer9Nyhk1,https://api.spotify.com/v1/audio-analysis/11zf7m4vw9Ze7cer9Nyhk1,187896,4,Pleaser,Wallows,2,4,45,0.0392156862745098,0.0784313725490196,0.8823529411764706,168,107
0.277,0.394,8,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777,audio_features,0Gl5s8IhMmQE5YQwM8Qx1J,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,https://api.spotify.com/v1/tracks/0Gl5s8IhMmQE5YQwM8Qx1J,https://api.spotify.com/v1/audio-analysis/0Gl5s8IhMmQE5YQwM8Qx1J,207787,3,Never Enough,Loren Allred,1,2,31,0.029411764705882353,0.058823529411764705,0.9117647058823529,96,49
0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,audio_features,1RGasjWLZ4qMN7wbtkLa3u,spotify:track:1RGasjWLZ4qMN7wbtkLa3u,https://api.spotify.com/v1/tracks/1RGasjWLZ4qMN7wbtkLa3u,https://api.spotify.com/v1/audio-analysis/1RGasjWLZ4qMN7wbtkLa3u,170852,4,my boy,Billie Eilish,1,8,22,0.03225806451612903,0.25806451612903225,0.7096774193548387,142,59
0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,audio_features,7pBrj5rt4SSxXwFKOyZfHR,spotify:track:7pBrj5rt4SSxXwFKOyZfHR,https://api.spotify.com/v1/tracks/7pBrj5rt4SSxXwFKOyZfHR,https://api.spotify.com/v1/audio-analysis/7pBrj5rt4SSxXwFKOyZfHR,224661,4,Dissolve,Absofacto,5,12,33,0.1,0.24,0.66,158,70
0.513,0.25,5,-9.376,0,0.0367,0.913,0,0.117,0.351,74.103,audio_features,44n97yHySt0Z9rqPaXgjCK,spotify:track:44n97yHySt0Z9rqPaXgjCK,https://api.spotify.com/v1/tracks/44n97yHySt0Z9rqPaXgjCK,https://api.spotify.com/v1/audio-analysis/44n97yHySt0Z9rqPaXgjCK,220541,4,Sorry,Halsey,21,8,28,0.3684210526315789,0.14035087719298245,0.49122807017543857,171,84
0.638,0.367,4,-7.906,1,0.0266,0.84,0,0.0999,0.219,71.957,audio_features,2VIPU72L6tIR4w8J8ap6Kp,spotify:track:2VIPU72L6tIR4w8J8ap6Kp,https://api.spotify.com/v1/tracks/2VIPU72L6tIR4w8J8ap6Kp,https://api.spotify.com/v1/audio-analysis/2VIPU72L6tIR4w8J8ap6Kp,217120,4,Mercy,Brett Young,4,4,32,0.1,0.1,0.8,124,60
0.952,0.478,5,-8.52,0,0.361,0.774,0,0.112,0.568,118.008,audio_features,6ZthdsKjWtiCxnxbhs74vF,spotify:track:6ZthdsKjWtiCxnxbhs74vF,https://api.spotify.com/v1/tracks/6ZthdsKjWtiCxnxbhs74vF,https://api.spotify.com/v1/audio-analysis/6ZthdsKjWtiCxnxbhs74vF,126168,4,Drip or Drown,Gunna,3,14,40,0.05263157894736842,0.24561403508771928,0.7017543859649122,258,190
0.62,0.864,5,-4.334,0,0.114,0.0323,0,0.117,0.395,98.059,audio_features,3UEnF6y5tyHVtMzldS3svp,spotify:track:3UEnF6y5tyHVtMzldS3svp,https://api.spotify.com/v1/tracks/3UEnF6y5tyHVtMzldS3svp,https://api.spotify.com/v1/audio-analysis/3UEnF6y5tyHVtMzldS3svp,228980,4,Everything Black,Unlike Pluto,0,5,53,0.0,0.08620689655172414,0.9137931034482759,194,61
0.758,0.574,11,-6.889,0,0.0572,0.46,0.00272,0.102,0.261,151.985,audio_features,0OgGn1ofaj55l2PcihQQGV,spotify:track:0OgGn1ofaj55l2PcihQQGV,https://api.spotify.com/v1/tracks/0OgGn1ofaj55l2PcihQQGV,https://api.spotify.com/v1/audio-analysis/0OgGn1ofaj55l2PcihQQGV,191147,4,Drew Barrymore,Bryce Vine,4,6,54,0.0625,0.09375,0.84375,214,120
0.48,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,90.034,audio_features,4bEcoz1OcfMgUbp2ft8ieQ,spotify:track:4bEcoz1OcfMgUbp2ft8ieQ,https://api.spotify.com/v1/tracks/4bEcoz1OcfMgUbp2ft8ieQ,https://api.spotify.com/v1/audio-analysis/4bEcoz1OcfMgUbp2ft8ieQ,255653,4,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",4,25,75,0.038461538461538464,0.2403846153846154,0.7211538461538461,364,250
0.265,0.312,7,-11.689,1,0.0569,0.243,0,0.0893,0.0998,54.747,audio_features,0RoA7ObU6phWpqhlC9zH4Z,spotify:track:0RoA7ObU6phWpqhlC9zH4Z,https://api.spotify.com/v1/tracks/0RoA7ObU6phWpqhlC9zH4Z,https://api.spotify.com/v1/audio-analysis/0RoA7ObU6phWpqhlC9zH4Z,269453,3,A Million Dreams,Ziv Zaifman,5,8,38,0.09803921568627451,0.1568627450980392,0.7450980392156863,202,91
0.661,0.75,7,-5.497,1,0.0314,0.0303,0.000132,0.0849,0.828,130.077,audio_features,30MM5jWpUmOxtTNd9Ey5LZ,spotify:track:30MM5jWpUmOxtTNd9Ey5LZ,https://api.spotify.com/v1/tracks/30MM5jWpUmOxtTNd9Ey5LZ,https://api.spotify.com/v1/audio-analysis/30MM5jWpUmOxtTNd9Ey5LZ,157080,4,Unforgettable,Thomas Rhett,2,6,41,0.04081632653061224,0.12244897959183673,0.8367346938775511,174,98
0.727,0.456,9,-7.26,1,0.285,0.0705,0,0.124,0.548,111.331,audio_features,19woxaSpjOefa2JnAOoqW5,spotify:track:19woxaSpjOefa2JnAOoqW5,https://api.spotify.com/v1/tracks/19woxaSpjOefa2JnAOoqW5,https://api.spotify.com/v1/audio-analysis/19woxaSpjOefa2JnAOoqW5,208400,4,Garden (Say It Like Dat),SZA,7,9,37,0.1320754716981132,0.16981132075471697,0.6981132075471698,207,116
0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,audio_features,1P17dC1amhFzptugyAO7Il,spotify:track:1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/audio-analysis/1P17dC1amhFzptugyAO7Il,211853,4,Look What You Made Me Do,Taylor Swift,1,13,59,0.0136986301369863,0.1780821917808219,0.8082191780821918,250,89
0.386,0.407,6,-7.095,0,0.0268,0.234,1.86e-06,0.0999,0.456,69.387,audio_features,4B1rpPmQXwj78wk6aIGwwU,spotify:track:4B1rpPmQXwj78wk6aIGwwU,https://api.spotify.com/v1/tracks/4B1rpPmQXwj78wk6aIGwwU,https://api.spotify.com/v1/audio-analysis/4B1rpPmQXwj78wk6aIGwwU,229813,4,Two Ghosts,Harry Styles,1,2,29,0.03125,0.0625,0.90625,114,64
0.556,0.64,11,-7.504,1,0.445,0.552,0,0.215,0.703,88.399,audio_features,5BYCMWNQqz4nqErN1ReRGL,spotify:track:5BYCMWNQqz4nqErN1ReRGL,https://api.spotify.com/v1/tracks/5BYCMWNQqz4nqErN1ReRGL,https://api.spotify.com/v1/audio-analysis/5BYCMWNQqz4nqErN1ReRGL,118361,5,Curse,Bass Santana,4,26,31,0.06557377049180328,0.4262295081967213,0.5081967213114754,239,183
0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,audio_features,1UZOjK1BwmwWU14Erba9CZ,spotify:track:1UZOjK1BwmwWU14Erba9CZ,https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ,https://api.spotify.com/v1/audio-analysis/1UZOjK1BwmwWU14Erba9CZ,231907,4,Malibu,Miley Cyrus,3,1,30,0.08823529411764706,0.029411764705882353,0.8823529411764706,132,99
0.925,0.443,1,-8.216,1,0.264,0.0172,0,0.276,0.35,136.078,audio_features,2bjwRfXMk4uRgOD9IBYl9h,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/audio-analysis/2bjwRfXMk4uRgOD9IBYl9h,236615,4,Portland,Drake,3,30,63,0.03125,0.3125,0.65625,383,232
0.648,0.62,5,-4.938,1,0.0276,0.284,0,0.0833,0.772,93.011,audio_features,5jiYx70OBzEI99jx1Gn3FN,spotify:track:5jiYx70OBzEI99jx1Gn3FN,https://api.spotify.com/v1/tracks/5jiYx70OBzEI99jx1Gn3FN,https://api.spotify.com/v1/audio-analysis/5jiYx70OBzEI99jx1Gn3FN,218763,4,Sober Up (feat. Rivers Cuomo),AJR,2,15,44,0.03278688524590164,0.2459016393442623,0.7213114754098361,202,77
0.612,0.848,6,-3.736,1,0.0368,0.00916,0,0.366,0.719,120.996,audio_features,66pxmg3Jhjm09tHoWR1wVR,spotify:track:66pxmg3Jhjm09tHoWR1wVR,https://api.spotify.com/v1/tracks/66pxmg3Jhjm09tHoWR1wVR,https://api.spotify.com/v1/audio-analysis/66pxmg3Jhjm09tHoWR1wVR,212893,4,All the Pretty Girls,Kenny Chesney,6,7,22,0.17142857142857143,0.2,0.6285714285714286,174,78
0.434,0.677,10,-7.535,1,0.119,0.384,0.0684,0.119,0.218,167.927,audio_features,0FfZudphGgQTGeEV6AhmOs,spotify:track:0FfZudphGgQTGeEV6AhmOs,https://api.spotify.com/v1/tracks/0FfZudphGgQTGeEV6AhmOs,https://api.spotify.com/v1/audio-analysis/0FfZudphGgQTGeEV6AhmOs,204209,4,Beige,Yoke Lore,3,5,9,0.17647058823529413,0.29411764705882354,0.5294117647058824,105,70
0.687,0.617,4,-5.213,1,0.0287,0.0941,1.32e-05,0.0898,0.665,121.08,audio_features,4sNG6zQBmtq7M8aeeKJRMQ,spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/tracks/4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/audio-analysis/4sNG6zQBmtq7M8aeeKJRMQ,252307,4,Brazil,Declan McKenna,11,1,33,0.24444444444444444,0.022222222222222223,0.7333333333333333,200,96
0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95,audio_features,2H3wWrnO758y0fPH7Ilerg,spotify:track:2H3wWrnO758y0fPH7Ilerg,https://api.spotify.com/v1/tracks/2H3wWrnO758y0fPH7Ilerg,https://api.spotify.com/v1/audio-analysis/2H3wWrnO758y0fPH7Ilerg,144733,4,Depression & Obsession,XXXTENTACION,0,6,11,0.0,0.35294117647058826,0.6470588235294118,126,36
0.755,0.536,8,-5.605,1,0.12,0.114,0,0.0282,0.882,138.969,audio_features,33KJ2xFYONOlIYDBg6wPx8,spotify:track:33KJ2xFYONOlIYDBg6wPx8,https://api.spotify.com/v1/tracks/33KJ2xFYONOlIYDBg6wPx8,https://api.spotify.com/v1/audio-analysis/33KJ2xFYONOlIYDBg6wPx8,198040,4,Personal,HRVY,12,12,30,0.2222222222222222,0.2222222222222222,0.5555555555555556,206,76
0.28,0.821,8,-2.864,0,0.111,0.167,0,0.139,0.254,181.444,audio_features,3YeJXuRSNS5FYwOsDu44kD,spotify:track:3YeJXuRSNS5FYwOsDu44kD,https://api.spotify.com/v1/tracks/3YeJXuRSNS5FYwOsDu44kD,https://api.spotify.com/v1/audio-analysis/3YeJXuRSNS5FYwOsDu44kD,256163,3,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,5,22,34,0.08196721311475409,0.36065573770491804,0.5573770491803278,305,161
0.616,0.474,10,-9.608,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,audio_features,68JS5SFTnW5Yv9Vzw81Jf0,spotify:track:68JS5SFTnW5Yv9Vzw81Jf0,https://api.spotify.com/v1/tracks/68JS5SFTnW5Yv9Vzw81Jf0,https://api.spotify.com/v1/audio-analysis/68JS5SFTnW5Yv9Vzw81Jf0,210133,4,Millionaire,Chris Stapleton,8,1,16,0.32,0.04,0.64,92,60
0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,audio_features,5k38wzpLb15YgncyWdTZE4,spotify:track:5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,268867,4,Him & I (with Halsey),G-Eazy,4,27,26,0.07017543859649122,0.47368421052631576,0.45614035087719296,330,260
0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.266,0.789,144.946,audio_features,0pSBuHjILhNEo55xK1zrRt,spotify:track:0pSBuHjILhNEo55xK1zrRt,https://api.spotify.com/v1/tracks/0pSBuHjILhNEo55xK1zrRt,https://api.spotify.com/v1/audio-analysis/0pSBuHjILhNEo55xK1zrRt,238587,4,Rolex,Ayo & Teo,11,5,58,0.14864864864864866,0.06756756756756757,0.7837837837837838,323,118
0.521,0.766,3,-4.693,1,0.0409,0.00835,0,0.155,0.196,74.987,audio_features,1tlrTC3x7viJ1U30oOFGdF,spotify:track:1tlrTC3x7viJ1U30oOFGdF,https://api.spotify.com/v1/tracks/1tlrTC3x7viJ1U30oOFGdF,https://api.spotify.com/v1/audio-analysis/1tlrTC3x7viJ1U30oOFGdF,154815,4,Better Off (Dying),Lil Peep,7,7,26,0.175,0.175,0.65,177,43
0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,audio_features,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,261154,4,Castle on the Hill,Ed Sheeran,0,6,37,0.0,0.13953488372093023,0.8604651162790697,182,113
0.578,0.523,0,-5.538,0,0.0429,0.493,0,0.147,0.29,134.931,audio_features,06u5LrUpbosQlQ1QJFhPpG,spotify:track:06u5LrUpbosQlQ1QJFhPpG,https://api.spotify.com/v1/tracks/06u5LrUpbosQlQ1QJFhPpG,https://api.spotify.com/v1/audio-analysis/06u5LrUpbosQlQ1QJFhPpG,231400,4,Drew Barrymore,SZA,7,5,38,0.14,0.1,0.76,211,99
0.449,0.434,1,-11.777,1,0.243,0.306,2.76e-06,0.633,0.371,78.57,audio_features,0qtK3XwbuG153dmwB8iepL,spotify:track:0qtK3XwbuG153dmwB8iepL,https://api.spotify.com/v1/tracks/0qtK3XwbuG153dmwB8iepL,https://api.spotify.com/v1/audio-analysis/0qtK3XwbuG153dmwB8iepL,224893,5,Glitter,"Tyler, The Creator",8,7,37,0.15384615384615385,0.1346153846153846,0.7115384615384616,230,138
0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,audio_features,3Vo4wInECJQuz9BIBMOu8i,spotify:track:3Vo4wInECJQuz9BIBMOu8i,https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i,https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i,217289,4,Finesse - Remix; feat. Cardi B,Bruno Mars,5,10,64,0.06329113924050633,0.12658227848101267,0.810126582278481,279,141
0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,audio_features,6SwRhMLwNqEi6alNPVG00n,spotify:track:6SwRhMLwNqEi6alNPVG00n,https://api.spotify.com/v1/tracks/6SwRhMLwNqEi6alNPVG00n,https://api.spotify.com/v1/audio-analysis/6SwRhMLwNqEi6alNPVG00n,227360,4,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,17,20,40,0.22077922077922077,0.2597402597402597,0.5194805194805194,297,176
0.863,0.669,6,-5.952,0,0.282,0.111,0,0.0569,0.947,164.062,audio_features,5DoLhdU27owX1NMrKLUbUl,spotify:track:5DoLhdU27owX1NMrKLUbUl,https://api.spotify.com/v1/tracks/5DoLhdU27owX1NMrKLUbUl,https://api.spotify.com/v1/audio-analysis/5DoLhdU27owX1NMrKLUbUl,260545,4,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",Super Yei,3,5,87,0.031578947368421054,0.05263157894736842,0.9157894736842105,540,223
0.758,0.867,11,-5.087,1,0.0475,0.152,0,0.308,0.964,102.018,audio_features,33471tzU1VghDg9zNgGRpz,spotify:track:33471tzU1VghDg9zNgGRpz,https://api.spotify.com/v1/tracks/33471tzU1VghDg9zNgGRpz,https://api.spotify.com/v1/audio-analysis/33471tzU1VghDg9zNgGRpz,166573,4,Hotel Key,Old Dominion,0,6,41,0.0,0.1276595744680851,0.8723404255319149,191,101
0.813,0.528,6,-6.305,0,0.313,0.0715,0,0.125,0.131,79.532,audio_features,1uL78kFWxhz3umTMWJu8n5,spotify:track:1uL78kFWxhz3umTMWJu8n5,https://api.spotify.com/v1/tracks/1uL78kFWxhz3umTMWJu8n5,https://api.spotify.com/v1/audio-analysis/1uL78kFWxhz3umTMWJu8n5,207039,4,Sauce It Up,Lil Uzi Vert,6,25,59,0.06666666666666667,0.2777777777777778,0.6555555555555556,279,151
0.537,0.383,2,-6.528,1,0.0247,0.747,0.00025,0.356,0.339,104.252,audio_features,4u9Y4Z9i9VaAbBK7rW1Rha,spotify:track:4u9Y4Z9i9VaAbBK7rW1Rha,https://api.spotify.com/v1/tracks/4u9Y4Z9i9VaAbBK7rW1Rha,https://api.spotify.com/v1/audio-analysis/4u9Y4Z9i9VaAbBK7rW1Rha,227200,4,Meet Me in the Hallway,Harry Styles,6,2,17,0.24,0.08,0.68,110,51
0.812,0.628,10,-6.164,0,0.0682,0.0634,0,0.254,0.485,123.004,audio_features,4PnNzWe1LJoAMD5j5RHpI0,spotify:track:4PnNzWe1LJoAMD5j5RHpI0,https://api.spotify.com/v1/tracks/4PnNzWe1LJoAMD5j5RHpI0,https://api.spotify.com/v1/audio-analysis/4PnNzWe1LJoAMD5j5RHpI0,207059,4,DEVASTATED,Joey Bada$$,6,10,48,0.09375,0.15625,0.75,251,112
0.747,0.606,4,-5.286,1,0.172,0.222,0,0.281,0.2,155.055,audio_features,2ZdCrBA52bb4pIG3tOOZiQ,spotify:track:2ZdCrBA52bb4pIG3tOOZiQ,https://api.spotify.com/v1/tracks/2ZdCrBA52bb4pIG3tOOZiQ,https://api.spotify.com/v1/audio-analysis/2ZdCrBA52bb4pIG3tOOZiQ,173419,4,Dark Queen,Lil Uzi Vert,3,5,50,0.05172413793103448,0.08620689655172414,0.8620689655172413,248,135
0.648,0.827,9,-4.78,0,0.042,0.00533,0.338,0.217,0.598,176.005,audio_features,6tMdpUXfT70TD6Eh3XfB1p,spotify:track:6tMdpUXfT70TD6Eh3XfB1p,https://api.spotify.com/v1/tracks/6tMdpUXfT70TD6Eh3XfB1p,https://api.spotify.com/v1/audio-analysis/6tMdpUXfT70TD6Eh3XfB1p,230895,4,My Ordinary Life,The Living Tombstone,3,15,41,0.05084745762711865,0.2542372881355932,0.6949152542372882,292,189
0.477,0.128,2,-14.567,1,0.0707,0.928,0,0.0875,0.38,88.917,audio_features,51xRMJFRBrW9C1RI1qW4S0,spotify:track:51xRMJFRBrW9C1RI1qW4S0,https://api.spotify.com/v1/tracks/51xRMJFRBrW9C1RI1qW4S0,https://api.spotify.com/v1/audio-analysis/51xRMJFRBrW9C1RI1qW4S0,238576,4,Boys Like You - Acoustic,Anna Clendening,9,6,28,0.20930232558139536,0.13953488372093023,0.6511627906976745,176,75
0.91,0.444,1,-8.126,0,0.344,0.022,0,0.137,0.53,149.953,audio_features,4knL4iPxPOZjQzTUlELGSY,spotify:track:4knL4iPxPOZjQzTUlELGSY,https://api.spotify.com/v1/tracks/4knL4iPxPOZjQzTUlELGSY,https://api.spotify.com/v1/audio-analysis/4knL4iPxPOZjQzTUlELGSY,276333,4,Rake It Up (feat. Nicki Minaj),Yo Gotti,4,34,67,0.0380952380952381,0.3238095238095238,0.638095238095238,411,220
0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,audio_features,04sN26COy28wTXYj3dMoiZ,spotify:track:04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/tracks/04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/audio-analysis/04sN26COy28wTXYj3dMoiZ,180933,4,Bored,Billie Eilish,4,11,28,0.09302325581395349,0.2558139534883721,0.6511627906976745,141,65
0.45,0.583,4,-10.49,0,0.0811,0.434,0.0126,0.244,0.701,77.066,audio_features,75TDPu9k7Yv3IovdYaNCwk,spotify:track:75TDPu9k7Yv3IovdYaNCwk,https://api.spotify.com/v1/tracks/75TDPu9k7Yv3IovdYaNCwk,https://api.spotify.com/v1/audio-analysis/75TDPu9k7Yv3IovdYaNCwk,174105,4,Cooks,Still Woozy,5,3,28,0.1388888888888889,0.08333333333333333,0.7777777777777778,119,82
0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,audio_features,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827,4,Galway Girl,Ed Sheeran,14,0,36,0.28,0.0,0.72,225,136
